order_id,user_id,restaurant_id,order_date,total_amount,restaurant_name
5869,2079,45,14-09-2023,177.7,Annapurna Restaurant Punjabi
5870,1673,169,28-05-2023,174.88,Ruchi Curry House Pure Veg
5871,1367,361,21-01-2023,1333.79,Royal Dhaba Punjabi
5872,2719,135,19-01-2023,1482.74,Amma Eatery Non-Veg
5873,2794,104,02-03-2023,107.86,Grand Dhaba South Indian
5874,350,201,16-08-2023,460.85,Spice Cafe Pure Veg
5875,736,287,29-01-2023,1059.73,Amma Cafe South Indian
5876,706,480,01-03-2023,218.23,Ruchi Curry House South Indian
5877,176,493,10-08-2023,1452.92,Darbar Restaurant Multicuisine
5878,1117,341,25-09-2023,1155.78,Amma Biryani Family Restaurant
5879,1672,443,19-09-2023,905.13,Darbar Foods Andhra
5880,2091,155,08-09-2023,713.62,Udupi Biryani Family Restaurant
5881,208,224,15-03-2023,286.75,Darbar Kitchen Non-Veg
5882,1600,35,25-08-2023,1346.28,Royal Biryani North Indian
5883,2081,323,11-04-2023,1224.8,Taste of Mess Chinese
5884,1414,260,03-09-2023,463.42,Udupi Restaurant Family Restaurant
5885,2228,82,28-12-2023,1328.19,Udupi Kitchen Pure Veg
5886,2726,438,31-07-2023,1363.97,Grand Biryani Pure Veg
5887,2863,18,01-03-2023,528.59,Annapurna Kitchen Family Restaurant
5888,2621,207,29-11-2023,639.12,Grand Cafe Andhra
5889,292,303,14-02-2023,531.74,Swagath Foods Andhra
5890,1972,4,05-09-2023,833.21,Annapurna Curry House Pure Veg
5891,2613,32,13-03-2023,146.04,Udupi Eatery North Indian
5892,2133,177,29-05-2023,206.01,Udupi Restaurant South Indian
5893,774,261,26-05-2023,232.65,Spice Mess Non-Veg
5894,1099,435,10-11-2023,1283.7,Classic Delights North Indian
5895,2207,348,13-11-2023,829.45,Royal Restaurant Andhra
5896,2606,232,14-08-2023,1040.59,New Dhaba Family Restaurant
5897,15,15,24-07-2023,973.52,Classic Cafe Multicuisine
5898,2651,145,22-09-2023,393.5,Amma Restaurant South Indian
5899,1068,63,05-12-2023,872.39,Ruchi Foods South Indian
5900,2479,489,04-04-2023,1399.64,Swagath Foods Punjabi
5901,1995,182,03-10-2023,1247.09,Annapurna Restaurant Andhra
5902,2579,188,23-03-2023,140.68,Swagath Mess Multicuisine
5903,1137,211,08-10-2023,994.93,Darbar Mess Multicuisine
5904,2513,160,01-03-2023,1324.46,Hotel Tiffins Pure Veg
5905,2612,471,27-10-2023,865.74,Swagath Tiffins Punjabi
5906,2804,356,18-03-2023,1236.74,Hotel Foods Multicuisine
5907,1800,364,27-04-2023,207.96,Sri Foods Non-Veg
5908,420,100,21-02-2023,779.38,Spice Delights Family Restaurant
5909,2533,462,31-05-2023,114.63,Grand Curry House Family Restaurant
5910,2195,135,16-10-2023,449.99,Amma Eatery Non-Veg
5911,1467,27,18-07-2023,1408.02,Darbar Dhaba Pure Veg
5912,1001,219,10-11-2023,1326.93,Taste of Cafe Andhra
5913,909,122,01-03-2023,708.77,Amma Eatery Non-Veg
5914,2512,439,06-12-2023,207.55,Classic Cafe Family Restaurant
5915,400,54,30-10-2023,973.31,Ruchi Tiffins Multicuisine
5916,2192,169,26-04-2023,903.59,Ruchi Curry House Pure Veg
5917,1401,163,27-02-2023,304.24,Spice Delights Multicuisine
5918,2865,409,26-04-2023,1300.06,Royal Kitchen Chinese
5919,2249,179,13-06-2023,1084.95,Annapurna Foods Multicuisine
5920,2548,201,12-01-2023,823.78,Spice Cafe Pure Veg
5921,2168,68,25-03-2023,496.86,Taste of Biryani Andhra
5922,2957,277,18-02-2023,1245.54,Swagath Restaurant North Indian
5923,1973,377,28-04-2023,811.86,Amma Kitchen Pure Veg
5924,2877,440,25-02-2023,450.19,Annapurna Kitchen North Indian
5925,722,40,09-12-2023,1438.75,Royal Curry House Non-Veg
5926,606,431,27-12-2023,874.13,Udupi Tiffins Punjabi
5927,16,16,28-03-2023,1194.56,Sai Mess Andhra
5928,678,78,11-08-2023,978.38,Sri Kitchen Chinese
5929,425,197,06-05-2023,912.48,Sri Curry House North Indian
5930,1662,74,27-12-2023,461.43,Spice Dhaba Non-Veg
5931,637,240,11-11-2023,757.32,New Mess Andhra
5932,29,137,18-09-2023,903.12,Swagath Delights Andhra
5933,1508,156,26-01-2023,1268.66,Sri Tiffins North Indian
5934,2060,246,21-05-2023,322.23,Ruchi Tiffins Pure Veg
5935,18,405,23-09-2023,1384.25,Royal Dhaba Punjabi
5936,1619,133,21-02-2023,1060.15,Spice Foods Non-Veg
5937,2863,233,08-07-2023,267.67,Grand Cafe Family Restaurant
5938,2425,31,25-09-2023,689.47,Udupi Delights North Indian
5939,43,448,19-10-2023,306.33,Amma Biryani Family Restaurant
5940,620,399,10-10-2023,398.75,Swagath Cafe Multicuisine
5941,1284,402,07-06-2023,171.01,Sai Restaurant Andhra
5942,2838,85,12-12-2023,1231.5,Royal Kitchen South Indian
5943,937,74,15-12-2023,139.06,Spice Dhaba Non-Veg
5944,1602,91,13-05-2023,303.15,Annapurna Mess Non-Veg
5945,1683,80,04-01-2023,690.97,Spice Mess Chinese
5946,2475,315,22-05-2023,923.96,Swagath Curry House Chinese
5947,998,54,23-03-2023,675.95,Ruchi Tiffins Multicuisine
5948,2378,493,03-02-2023,1150.73,Darbar Restaurant Multicuisine
5949,2640,192,23-03-2023,1181.79,Darbar Restaurant Punjabi
5950,1623,165,31-10-2023,260.22,Udupi Kitchen Chinese
5951,88,400,10-11-2023,553.45,Ruchi Tiffins Non-Veg
5952,1435,60,28-10-2023,599.22,Grand Restaurant North Indian
5953,1110,417,13-02-2023,1271.79,Hotel Biryani North Indian
5954,554,219,12-04-2023,629.79,Taste of Cafe Andhra
5955,1619,279,05-02-2023,1173.54,Sri Tiffins Andhra
5956,202,53,04-01-2023,132.76,Swagath Delights Andhra
5957,2325,266,22-11-2023,1356.35,Annapurna Delights Multicuisine
5958,75,5,29-04-2023,955.17,Udupi Foods South Indian
5959,2070,25,22-09-2023,999.81,Swagath Cafe Punjabi
5960,723,324,23-06-2023,754.27,Grand Delights Multicuisine
5961,2571,130,02-12-2023,303.45,Royal Restaurant South Indian
5962,1921,5,03-04-2023,942.95,Udupi Foods South Indian
5963,1857,180,08-10-2023,1284.83,Grand Restaurant Punjabi
5964,134,133,27-04-2023,644.49,Spice Foods Non-Veg
5965,1501,161,08-06-2023,619.42,Annapurna Biryani South Indian
5966,199,330,13-10-2023,717.71,Udupi Eatery Multicuisine
5967,1312,239,04-10-2023,1007.14,Sai Curry House North Indian
5968,129,496,12-10-2023,1482.87,Swagath Eatery Multicuisine
5969,661,125,28-12-2023,700.7,Sai Foods Family Restaurant
5970,102,49,03-04-2023,1488.89,Amma Curry House Punjabi
5971,1861,389,21-11-2023,108.55,Ruchi Mess Multicuisine
5972,2322,178,13-06-2023,345.02,Sai Mess North Indian
5973,1376,54,22-11-2023,519.35,Ruchi Tiffins Multicuisine
5974,1694,477,10-01-2023,1350.43,Swagath Biryani North Indian
5975,1177,414,10-05-2023,1286.5,Darbar Delights South Indian
5976,1060,56,30-07-2023,1051.8,Sri Delights Pure Veg
5977,1415,188,22-04-2023,1020.17,Swagath Mess Multicuisine
5978,2449,151,02-12-2023,930.34,Annapurna Cafe Multicuisine
5979,2292,16,09-05-2023,242.39,Sai Mess Andhra
5980,1802,478,01-11-2023,1149.43,New Tiffins Pure Veg
5981,1201,126,25-01-2023,1189.38,Spice Tiffins North Indian
5982,766,218,03-05-2023,1111.11,Sai Foods Pure Veg
5983,640,317,15-05-2023,601.77,Darbar Cafe Pure Veg
5984,2652,301,21-01-2023,655.85,Classic Tiffins North Indian
5985,586,243,20-04-2023,1156.48,Grand Tiffins South Indian
5986,1365,345,30-01-2023,923.56,Sai Tiffins Chinese
5987,2548,341,29-08-2023,257.56,Amma Biryani Family Restaurant
5988,2729,144,26-01-2023,997.52,Darbar Biryani Andhra
5989,1860,134,17-04-2023,1316.62,New Tiffins Non-Veg
5990,1780,52,25-07-2023,426.88,Udupi Curry House South Indian
5991,1669,20,18-11-2023,172.31,Hotel Cafe Punjabi
5992,43,320,18-07-2023,1013.87,Hotel Cafe Multicuisine
5993,1002,177,12-11-2023,275.7,Udupi Restaurant South Indian
5994,922,64,08-02-2023,273.28,New Restaurant Chinese
5995,2514,53,18-03-2023,148.33,Swagath Delights Andhra
5996,2759,362,21-05-2023,1438.03,Grand Mess Multicuisine
5997,2476,462,05-03-2023,717.02,Grand Curry House Family Restaurant
5998,2079,429,16-04-2023,354.54,Annapurna Biryani Pure Veg
5999,176,92,03-01-2023,323.86,Amma Delights Pure Veg
6000,2058,490,18-07-2023,1377.23,Swagath Curry House Punjabi
6001,1362,241,25-01-2023,621.4,Hotel Biryani Andhra
6002,1550,364,02-05-2023,224.3,Sri Foods Non-Veg
6003,133,491,03-09-2023,594.79,Classic Tiffins Chinese
6004,2753,299,24-11-2023,908.96,Taste of Kitchen North Indian
6005,661,229,06-03-2023,342.52,Ruchi Mess Family Restaurant
6006,1642,102,18-03-2023,895.63,Darbar Foods Andhra
6007,543,387,05-11-2023,1016.18,New Tiffins Andhra
6008,307,469,23-02-2023,1015.22,Annapurna Foods Family Restaurant
6009,650,89,30-12-2023,1137.56,Amma Eatery Punjabi
6010,1300,44,26-03-2023,234.48,Classic Dhaba Pure Veg
6011,397,359,27-03-2023,943.25,Sri Foods South Indian
6012,2457,84,19-10-2023,509.03,Grand Mess Chinese
6013,2624,176,04-05-2023,242.81,Classic Delights North Indian
6014,1419,462,11-07-2023,141.69,Grand Curry House Family Restaurant
6015,2325,141,04-06-2023,880.15,Amma Kitchen South Indian
6016,1377,231,15-09-2023,105.41,New Dhaba Punjabi
6017,2710,371,04-10-2023,1206.39,Sai Dhaba Family Restaurant
6018,62,424,05-12-2023,959.78,Sai Cafe Family Restaurant
6019,1619,145,28-12-2023,176.46,Amma Restaurant South Indian
6020,2907,439,04-05-2023,1213.03,Classic Cafe Family Restaurant
6021,726,150,23-09-2023,1263.62,Sri Cafe Non-Veg
6022,1620,479,26-07-2023,1396.44,Grand Mess Andhra
6023,320,358,01-09-2023,397.23,Udupi Cafe North Indian
6024,1956,169,30-11-2023,241.37,Ruchi Curry House Pure Veg
6025,2272,297,11-04-2023,1354.51,Grand Tiffins Andhra
6026,2131,113,30-03-2023,525.65,Darbar Biryani Pure Veg
6027,107,463,29-07-2023,604.13,Hotel Delights Chinese
6028,971,135,13-04-2023,985.22,Amma Eatery Non-Veg
6029,2717,188,26-01-2023,513.05,Swagath Mess Multicuisine
6030,178,123,31-08-2023,989.14,Grand Restaurant Non-Veg
6031,901,96,10-03-2023,868.55,Annapurna Biryani Non-Veg
6032,2994,474,13-02-2023,818.35,Annapurna Tiffins Pure Veg
6033,1488,299,29-05-2023,731.02,Taste of Kitchen North Indian
6034,894,33,01-12-2023,1358.93,Amma Foods Non-Veg
6035,718,425,18-12-2023,379.76,Ruchi Curry House Punjabi
6036,621,275,30-07-2023,141.18,Classic Eatery South Indian
6037,1180,94,14-04-2023,1298.12,Taste of Eatery Andhra
6038,2051,79,27-07-2023,237.97,Amma Restaurant Family Restaurant
6039,1126,260,05-11-2023,1475.16,Udupi Restaurant Family Restaurant
6040,1810,364,23-10-2023,911.35,Sri Foods Non-Veg
6041,112,28,02-11-2023,836.66,Swagath Delights Multicuisine
6042,559,180,24-11-2023,703.52,Grand Restaurant Punjabi
6043,2473,295,19-08-2023,1292.4,Sai Cafe South Indian
6044,386,281,21-08-2023,1093.82,Swagath Cafe Non-Veg
6045,1863,82,10-12-2023,719.96,Udupi Kitchen Pure Veg
6046,1292,432,02-06-2023,120.83,Hotel Eatery Pure Veg
6047,292,269,11-05-2023,874.49,Udupi Mess Pure Veg
6048,93,484,29-03-2023,1219.16,Taste of Biryani Punjabi
6049,1179,272,10-09-2023,1233.39,New Dhaba Pure Veg
6050,1743,278,30-03-2023,1278.18,Swagath Mess Non-Veg
6051,619,139,11-04-2023,140.34,Ruchi Cafe South Indian
6052,1639,261,04-06-2023,1340.6,Spice Mess Non-Veg
6053,1479,254,21-04-2023,282.24,Ruchi Dhaba Chinese
6054,36,470,30-12-2023,1362.32,Darbar Foods Multicuisine
6055,1442,402,29-03-2023,1029.06,Sai Restaurant Andhra
6056,234,310,18-08-2023,1068.14,Spice Cafe Pure Veg
6057,220,460,18-03-2023,1409.57,New Biryani Andhra
6058,1390,247,19-04-2023,669.43,Hotel Mess Punjabi
6059,486,307,15-10-2023,487.43,Annapurna Curry House North Indian
6060,1611,290,26-02-2023,882.23,Taste of Kitchen Chinese
6061,1012,248,25-10-2023,1305.52,Sri Kitchen Punjabi
6062,1841,228,16-07-2023,624.29,Udupi Dhaba Pure Veg
6063,1291,215,25-08-2023,979.48,Spice Biryani Punjabi
6064,2666,475,24-02-2023,329.39,Ruchi Kitchen Punjabi
6065,2920,396,22-06-2023,1303.57,Taste of Delights Non-Veg
6066,1664,416,03-06-2023,868.03,Amma Cafe Pure Veg
6067,2373,321,26-04-2023,701.18,Sai Restaurant Non-Veg
6068,1106,150,30-06-2023,437.08,Sri Cafe Non-Veg
6069,1083,486,03-03-2023,397.46,Udupi Mess Andhra
6070,1042,256,23-04-2023,898,Sri Curry House Andhra
6071,1517,251,05-10-2023,589.55,Grand Curry House Andhra
6072,931,344,19-04-2023,494.73,Annapurna Kitchen North Indian
6073,2167,313,31-05-2023,723.2,Spice Curry House South Indian
6074,2314,183,20-01-2023,827.04,Taste of Biryani Non-Veg
6075,709,291,12-08-2023,199.8,Annapurna Foods Non-Veg
6076,2160,347,10-07-2023,646.47,Amma Delights Chinese
6077,1929,334,20-09-2023,1098.33,Darbar Tiffins Family Restaurant
6078,974,296,23-07-2023,1321.99,Grand Restaurant Multicuisine
6079,1981,353,08-07-2023,727.91,Sai Delights South Indian
6080,950,296,01-11-2023,1458.25,Grand Restaurant Multicuisine
6081,16,295,24-03-2023,592.57,Sai Cafe South Indian
6082,1089,130,31-08-2023,1062.82,Royal Restaurant South Indian
6083,1504,321,10-11-2023,1002.84,Sai Restaurant Non-Veg
6084,1347,187,05-04-2023,589.5,Royal Kitchen North Indian
6085,2750,357,11-02-2023,1354.93,Grand Mess Punjabi
6086,1496,451,20-05-2023,758.73,Classic Curry House Andhra
6087,582,353,26-06-2023,536.74,Sai Delights South Indian
6088,2268,121,09-10-2023,1348.07,Sri Delights Non-Veg
6089,2981,415,04-12-2023,1272,Ruchi Dhaba Pure Veg
6090,155,240,07-12-2023,1269.61,New Mess Andhra
6091,2759,449,22-09-2023,217.49,Sai Restaurant South Indian
6092,1504,329,28-07-2023,767.79,Spice Tiffins Pure Veg
6093,537,168,20-10-2023,687.32,Ruchi Foods Family Restaurant
6094,2128,175,18-10-2023,960.87,Sai Biryani Non-Veg
6095,2298,411,14-06-2023,573.77,Swagath Delights Family Restaurant
6096,181,359,03-02-2023,1280.73,Sri Foods South Indian
6097,2141,358,30-05-2023,262.66,Udupi Cafe North Indian
6098,1599,109,20-04-2023,1021.06,Swagath Delights South Indian
6099,1414,215,23-10-2023,383.27,Spice Biryani Punjabi
6100,1539,10,06-05-2023,168.87,Darbar Restaurant Andhra
6101,2471,387,06-05-2023,659.01,New Tiffins Andhra
6102,1703,267,30-03-2023,528.97,Darbar Cafe Punjabi
6103,2329,98,23-11-2023,710.99,Ruchi Dhaba Non-Veg
6104,1886,42,10-04-2023,1475.1,Udupi Mess North Indian
6105,963,481,25-02-2023,272.87,Sai Restaurant Non-Veg
6106,315,96,28-09-2023,1126.73,Annapurna Biryani Non-Veg
6107,2314,180,12-06-2023,1325.6,Grand Restaurant Punjabi
6108,1441,138,24-02-2023,1136.38,Classic Mess Punjabi
6109,55,28,29-05-2023,1021.6,Swagath Delights Multicuisine
6110,1531,252,24-02-2023,963.14,New Eatery South Indian
6111,374,211,12-05-2023,1162.63,Darbar Mess Multicuisine
6112,1524,237,12-05-2023,1257.55,Grand Restaurant South Indian
6113,1433,297,04-06-2023,367.82,Grand Tiffins Andhra
6114,1205,282,12-01-2023,269.35,Hotel Curry House Chinese
6115,2811,220,22-06-2023,333.49,Spice Kitchen North Indian
6116,2522,196,07-11-2023,1197.99,Hotel Curry House Chinese
6117,281,69,27-06-2023,605.15,Classic Tiffins Punjabi
6118,1763,472,18-10-2023,537.4,Darbar Delights Family Restaurant
6119,1110,461,10-07-2023,751.05,Sai Curry House Multicuisine
6120,94,371,27-02-2023,1085.09,Sai Dhaba Family Restaurant
6121,2624,98,04-07-2023,114.51,Ruchi Dhaba Non-Veg
6122,1397,153,25-01-2023,955.96,Annapurna Mess Andhra
6123,2407,392,24-03-2023,526.33,Classic Tiffins Chinese
6124,1919,405,31-08-2023,563.38,Royal Dhaba Punjabi
6125,1081,67,10-10-2023,1047.35,Swagath Tiffins Andhra
6126,585,142,07-08-2023,1472.88,Ruchi Eatery Family Restaurant
6127,2866,38,14-02-2023,504.09,Grand Tiffins Multicuisine
6128,1266,143,03-08-2023,1320.12,Classic Cafe Punjabi
6129,1761,424,03-04-2023,1122.01,Sai Cafe Family Restaurant
6130,900,309,23-11-2023,1109.19,Ruchi Curry House Multicuisine
6131,320,384,02-01-2023,370.65,Annapurna Biryani Andhra
6132,61,231,30-10-2023,327.97,New Dhaba Punjabi
6133,302,280,27-09-2023,531.39,Taste of Dhaba Andhra
6134,2923,405,21-04-2023,1364.02,Royal Dhaba Punjabi
6135,1704,145,28-02-2023,504.51,Amma Restaurant South Indian
6136,2046,79,05-05-2023,455.82,Amma Restaurant Family Restaurant
6137,1437,233,26-03-2023,1283.52,Grand Cafe Family Restaurant
6138,510,136,09-10-2023,1254.5,Hotel Cafe South Indian
6139,1022,410,11-04-2023,1164.92,Darbar Mess Pure Veg
6140,1690,417,19-03-2023,1096.48,Hotel Biryani North Indian
6141,1213,141,26-05-2023,1097.7,Amma Kitchen South Indian
6142,675,390,06-05-2023,1457.74,Grand Restaurant Pure Veg
6143,1078,360,25-07-2023,1365.43,Taste of Restaurant Family Restaurant
6144,2175,129,26-08-2023,321.28,New Cafe North Indian
6145,406,484,22-05-2023,192.81,Taste of Biryani Punjabi
6146,433,363,08-11-2023,1444.74,Annapurna Mess Pure Veg
6147,2410,399,21-09-2023,1451.73,Swagath Cafe Multicuisine
6148,1979,373,19-07-2023,1463.92,Sai Delights Chinese
6149,2554,23,15-11-2023,359.24,Amma Mess Punjabi
6150,1575,500,12-01-2023,1188.79,Grand Eatery Family Restaurant
6151,1095,184,28-05-2023,126.83,Annapurna Tiffins Punjabi
6152,19,185,27-11-2023,120.96,Hotel Dhaba Non-Veg
6153,1877,387,09-06-2023,951.2,New Tiffins Andhra
6154,486,436,14-09-2023,393.04,Swagath Tiffins Punjabi
6155,466,191,20-10-2023,156.17,Grand Mess North Indian
6156,545,294,01-01-2024,1070.86,Hotel Dhaba Multicuisine
6157,2768,22,15-09-2023,1350.2,Sri Biryani Non-Veg
6158,149,380,07-05-2023,917.97,Classic Kitchen Family Restaurant
6159,1667,232,18-04-2023,1240.22,New Dhaba Family Restaurant
6160,977,167,16-09-2023,683.29,Grand Tiffins Non-Veg
6161,2932,187,01-07-2023,403.67,Royal Kitchen North Indian
6162,338,159,03-10-2023,1392.61,Darbar Dhaba Punjabi
6163,1361,16,24-03-2023,179.22,Sai Mess Andhra
6164,2437,166,26-10-2023,808,Classic Cafe Andhra
6165,2648,181,28-02-2023,751.59,Classic Foods Pure Veg
6166,2844,323,17-04-2023,1194.56,Taste of Mess Chinese
6167,696,74,26-09-2023,617.35,Spice Dhaba Non-Veg
6168,2177,346,11-02-2023,1082.94,Amma Dhaba Non-Veg
6169,1127,482,09-05-2023,1010.94,Classic Tiffins Pure Veg
6170,67,409,19-07-2023,209.74,Royal Kitchen Chinese
6171,909,359,09-02-2023,702.65,Sri Foods South Indian
6172,2099,334,21-02-2023,934.85,Darbar Tiffins Family Restaurant
6173,2302,227,04-05-2023,463.67,Udupi Curry House Chinese
6174,2288,362,10-10-2023,913.1,Grand Mess Multicuisine
6175,2708,469,11-09-2023,1091.43,Annapurna Foods Family Restaurant
6176,2650,486,18-04-2023,1061.36,Udupi Mess Andhra
6177,2876,52,04-10-2023,1189.16,Udupi Curry House South Indian
6178,2216,455,10-03-2023,219.65,Ruchi Dhaba Pure Veg
6179,1930,50,10-11-2023,251.98,Taste of Cafe Punjabi
6180,2832,139,10-04-2023,853.11,Ruchi Cafe South Indian
6181,134,28,23-03-2023,1287.77,Swagath Delights Multicuisine
6182,420,397,19-02-2023,677.25,Amma Foods Family Restaurant
6183,1573,431,17-02-2023,600.21,Udupi Tiffins Punjabi
6184,2365,151,14-02-2023,355.83,Annapurna Cafe Multicuisine
6185,1978,372,11-11-2023,1089.12,Annapurna Foods North Indian
6186,879,147,02-02-2023,736.59,Amma Cafe South Indian
6187,2492,219,03-03-2023,1055.01,Taste of Cafe Andhra
6188,1450,440,05-07-2023,893.58,Annapurna Kitchen North Indian
6189,2105,431,29-05-2023,818.37,Udupi Tiffins Punjabi
6190,1984,205,27-01-2023,1000.96,Sri Mess North Indian
6191,2755,59,18-08-2023,569.34,Sai Biryani Non-Veg
6192,1578,32,28-05-2023,1000.47,Udupi Eatery North Indian
6193,2375,196,30-05-2023,271.01,Hotel Curry House Chinese
6194,2977,383,03-12-2023,379.78,Amma Biryani North Indian
6195,1005,102,03-02-2023,864.43,Darbar Foods Andhra
6196,703,56,07-06-2023,605.38,Sri Delights Pure Veg
6197,518,435,28-09-2023,940.49,Classic Delights North Indian
6198,2758,14,26-04-2023,310.92,Taste of Tiffins North Indian
6199,1497,29,20-01-2023,969.38,Spice Kitchen Pure Veg
6200,2677,144,25-08-2023,712.78,Darbar Biryani Andhra
6201,291,283,10-02-2023,383.14,Grand Kitchen Punjabi
6202,2240,225,28-09-2023,865.11,Darbar Tiffins Chinese
6203,1578,184,30-08-2023,1187.18,Annapurna Tiffins Punjabi
6204,1340,332,29-11-2023,408.99,Classic Delights Family Restaurant
6205,1741,487,12-03-2023,313.73,Amma Eatery Chinese
6206,1905,390,07-08-2023,1255.19,Grand Restaurant Pure Veg
6207,850,88,29-11-2023,501.59,Ruchi Eatery North Indian
6208,1627,244,13-09-2023,1278.63,Amma Tiffins South Indian
6209,945,31,26-09-2023,645.93,Udupi Delights North Indian
6210,2771,188,11-10-2023,353.67,Swagath Mess Multicuisine
6211,2082,173,21-08-2023,853.22,Darbar Delights South Indian
6212,2088,477,14-03-2023,471.27,Swagath Biryani North Indian
6213,2285,25,07-08-2023,1280.69,Swagath Cafe Punjabi
6214,1394,61,20-02-2023,467.92,Hotel Curry House North Indian
6215,2322,38,18-03-2023,1305.82,Grand Tiffins Multicuisine
6216,1524,236,09-01-2023,1058.13,Hotel Eatery Non-Veg
6217,2876,302,27-09-2023,721.05,Spice Curry House Andhra
6218,1225,317,30-07-2023,910.23,Darbar Cafe Pure Veg
6219,648,182,19-08-2023,219.15,Annapurna Restaurant Andhra
6220,2128,194,16-05-2023,732.3,New Dhaba Family Restaurant
6221,840,424,27-11-2023,770.37,Sai Cafe Family Restaurant
6222,1103,180,28-12-2023,533.83,Grand Restaurant Punjabi
6223,612,455,04-08-2023,732.48,Ruchi Dhaba Pure Veg
6224,1410,238,28-06-2023,466.51,New Foods South Indian
6225,958,392,24-03-2023,1243.96,Classic Tiffins Chinese
6226,312,332,07-03-2023,469.17,Classic Delights Family Restaurant
6227,1950,163,05-11-2023,1149.93,Spice Delights Multicuisine
6228,2252,274,10-04-2023,1177.25,Amma Mess Andhra
6229,2059,280,25-07-2023,889.12,Taste of Dhaba Andhra
6230,1600,498,05-07-2023,382.86,Darbar Tiffins Non-Veg
6231,1515,447,23-07-2023,752.01,Amma Biryani South Indian
6232,2950,309,08-07-2023,337.86,Ruchi Curry House Multicuisine
6233,229,301,18-05-2023,468.77,Classic Tiffins North Indian
6234,1015,63,26-12-2023,250.04,Ruchi Foods South Indian
6235,1220,12,07-02-2023,231.13,Royal Foods Multicuisine
